pole_id,lon,lat
510,127.72336998204646,37.75142154955379
511,127.72283448031916,37.75126144877701
512,127.72229184408496,37.75110630087935
513,127.7217670843764,37.75096811344019
514,127.72564694785224,37.752192749180125
515,127.72515872706784,37.751962189866816
516,127.72465821797044,37.75174344420292
517,127.72414770601326,37.75151389078632
518,127.72374630590542,37.75118950065541
519,127.72367921365912,37.75074011976155
520,127.72398604451521,37.750365820598574
521,127.72414604165643,37.75021892923523
522,127.72371149652705,37.750519674658285
523,127.7235798492111,37.75094474279681
524,127.72379289661376,37.751360008146186
525,127.72423407792913,37.751629678470245
526,127.7247296776358,37.75184783433192
527,127.72520758663546,37.75206068290359
528,127.72403163578895,37.75022848817116
529,127.713892654117,37.750174061793246
530,127.71446910156038,37.750214608060695
531,127.7249896166284,37.75033285435905
532,127.72549010802328,37.75056366233547
533,127.72593202359651,37.750837394157976
534,127.7264103006874,37.75107293668916
535,127.72687451661155,37.75130280078479
536,127.7273768937598,37.75149630475786
537,127.72794190712324,37.751552370458
538,127.72847105441438,37.751398665845
539,127.72887519823117,37.751099204393725
540,127.72732811141992,37.75335591274442
541,127.727823071396,37.75356698299144
542,127.7283234649946,37.75379447356405
543,127.7288277444904,37.753997413015405
544,127.72933828949076,37.75419267102464
545,127.72952412525524,37.754000488221806
546,127.72904076239296,37.753796148806295
547,127.72856231649205,37.753583065175214
548,127.72807943700163,37.75336025829807
549,127.72760090199556,37.75314140788596
550,127.72954385900752,37.75428924175544
551,127.7290079680163,37.75412620107406
552,127.72845354696987,37.75399022991648
553,127.72800385323804,37.75379582088143
554,127.72824286154476,37.753393450886186
555,127.72866913655328,37.75340015421049
556,127.72905403343448,37.75373104860468
557,127.72955073705374,37.75397953594112
558,127.729985785528,37.75413288697174
559,127.72951106063536,37.75390481438789
560,127.72905516791832,37.75365694661975
561,127.72869935122768,37.75332566147784
562,127.7282664414333,37.75327821129385
563,127.72796626172688,37.75364682382177
564,127.7280526077926,37.75400553888719
565,127.72861229865087,37.75405815257153
566,127.72914835636819,37.754216602770455
567,127.72969420952847,37.754387508876704
568,127.72839895547531,37.75079577032784
569,127.72842025940027,37.75116881411801
570,127.72789435528584,37.75135910051742
571,127.72735011066791,37.75126304707513
572,127.72687901473633,37.75099236994628
573,127.72641073574472,37.75075265677525
574,127.72594050568752,37.750521200520105
575,127.7254341267631,37.7502997435163
576,127.7145243576076,37.75021842124541
577,127.71507170018656,37.75025597681581
578,127.71562809911154,37.75029426335168
579,127.71618394324852,37.75033522893371
580,127.71675877630972,37.75037594114693
581,127.71730814118408,37.75042139911106
582,127.7178720046164,37.75047772247424
583,127.7184273100916,37.7505439296418
584,127.71897675578636,37.750618401278736
585,127.71952727105035,37.750708174475065
586,127.7200962439369,37.750811770923725
587,127.72063224344681,37.75092021880168
588,127.72129726566884,37.75079024482398
589,127.72074551954697,37.750685154008686
590,127.72018279619304,37.750569201247416
591,127.7196456996776,37.75047250474848
592,127.7190725358824,37.75038927544824
593,127.71852002133414,37.750334633548
594,127.71794532487912,37.750272684211936
595,127.71736064485277,37.750216602648464
596,127.71679195824665,37.75016866000015
597,127.7162192389958,37.750127968152775
598,127.71563488325936,37.75008387146378
599,127.71505413128044,37.75004379737561
600,127.74031030103856,37.757210004628455
601,127.74084493795576,37.757341304088655
602,127.7413986210834,37.75747910474387
603,127.74195122615876,37.75761978182079
604,127.74250782639132,37.75775930287444
605,127.7430577471046,37.75789625983292
606,127.74357758948896,37.75802572221244
607,127.74409914602316,37.75815373560584
608,127.74464140714758,37.758287125194
609,127.74497225489812,37.75813918441487
610,127.74444271281509,37.7580168756476
611,127.7439097952018,37.75788261917802
612,127.743364745801,37.75774461108107
613,127.74284154194449,37.757613640969126
614,127.74231718328961,37.75748237899799
615,127.7417587350804,37.75735010554379
616,127.74121220745596,37.75721654474088
617,127.7406810211221,37.75708406365232
618,127.73025046932455,37.754571909657095
619,127.73075725657984,37.75474579585509
620,127.73126571279948,37.75490821280219
621,127.73179551827243,37.755060863532506
622,127.73233994975175,37.75521403433167
623,127.73289314389174,37.755361385140255
624,127.73345606548432,37.755500865741936
625,127.73397613703384,37.755629781165695
626,127.73450747003093,37.75576175258328
627,127.73504886069676,37.75589860979116
628,127.7356004788607,37.75603677672949
629,127.73616200720816,37.75617460293727
630,127.73669458236358,37.75630965329663
631,127.73724799105489,37.75644705565762
632,127.73778850054416,37.75658210310837
633,127.73830969536684,37.756710340892965
634,127.7388528627772,37.75684664412992
635,127.73937450410592,37.75697543386
636,127.7399177696794,37.757112455657925
637,127.74025691976588,37.756953906082295
638,127.73972470470807,37.756769162297815
639,127.73918897514632,37.75658517015663
640,127.73865809520568,37.75640451926599
641,127.73811642587104,37.756221922950246
642,127.737578329744,37.75603931665586
643,127.73703510599512,37.75585680519163
644,127.73651913996156,37.75568309637156
